project,file_path,sha,method_name,cyclomatic_complexity,nloc,token_count,parameter_count,defer_count,channel_count,goroutine_count,error_handling_count,loop_count
traefik,pkg/muxer/http/matcher.go,4d86668af3bdee54da63664f45615eb2397ddd78,,2,6,52,2,0,0,0,0,0
traefik,pkg/muxer/http/matcher.go,4d86668af3bdee54da63664f45615eb2397ddd78,,2,8,66,2,0,0,0,1,0
traefik,pkg/muxer/http/matcher.go,4d86668af3bdee54da63664f45615eb2397ddd78,,13,37,248,2,0,0,0,0,0
traefik,pkg/muxer/http/matcher.go,4d86668af3bdee54da63664f45615eb2397ddd78,,1,3,26,2,0,0,0,0,0
traefik,pkg/muxer/http/matcher.go,4d86668af3bdee54da63664f45615eb2397ddd78,,1,3,25,2,0,0,0,0,0
traefik,pkg/muxer/http/matcher.go,4d86668af3bdee54da63664f45615eb2397ddd78,path,2,8,51,2,0,0,0,0,0
traefik,pkg/muxer/http/matcher.go,4d86668af3bdee54da63664f45615eb2397ddd78,,1,3,28,2,0,0,0,0,0
traefik,pkg/muxer/http/matcher.go,4d86668af3bdee54da63664f45615eb2397ddd78,pathRegexp,2,9,55,2,0,0,0,1,0
traefik,pkg/muxer/http/matcher.go,4d86668af3bdee54da63664f45615eb2397ddd78,,1,3,30,2,0,0,0,0,0
traefik,pkg/muxer/http/matcher.go,4d86668af3bdee54da63664f45615eb2397ddd78,pathPrefix,2,8,51,2,0,0,0,0,0
traefik,pkg/muxer/http/matcher.go,4d86668af3bdee54da63664f45615eb2397ddd78,,2,7,47,2,0,0,0,0,0
traefik,pkg/muxer/http/matcher.go,4d86668af3bdee54da63664f45615eb2397ddd78,,1,3,15,1,0,0,0,0,0
traefik,pkg/muxer/http/matcher.go,4d86668af3bdee54da63664f45615eb2397ddd78,,2,8,52,2,0,0,0,0,0
traefik,pkg/muxer/http/matcher_v2.go,fc897f6756a3a6ae9e3acd604a71ae4f4a675245,pathV2,3,12,78,2,0,0,0,1,2
traefik,pkg/muxer/http/matcher_v2.go,fc897f6756a3a6ae9e3acd604a71ae4f4a675245,pathPrefixV2,3,12,78,2,0,0,0,1,2
traefik,pkg/server/server_entrypoint_tcp.go,08d5dfee0164aa54dd44a467870042e18e8d3f00,,1,3,8,0,0,0,0,0,0
traefik,pkg/server/server_entrypoint_tcp.go,08d5dfee0164aa54dd44a467870042e18e8d3f00,,1,6,59,2,1,0,1,0,0
traefik,pkg/server/server_entrypoint_tcp.go,08d5dfee0164aa54dd44a467870042e18e8d3f00,,1,1,14,0,0,0,1,0,0
